Product_URL,Product_Name,Product_Price,Product_Rating,Product_Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE3ODU3MzQ5NjA4NjU2OjE2OTc3MTkxNDM6c3BfYXRmX25leHQ6MzAwMDI0MjUxNjc1NDMyOjowOjo&url=%2FBRAND-LEATHER-Leather-Laptop-Backpack%2Fdp%2FB07KPJT1V7%2Fref%3Dsr_1_274_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719143%26sprefix%3Dba%252Caps%252C283%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,BRAND LEATHER Full Grain Genuine Leather 17 inch Laptop Backpack Extra Large Camping Travel Weekender Daypack For Men & Women,"5,639",3.8 out of 5 stars,10
https://www.amazon.in/Wildcraft-Typo_Blk-Casual-Backpack-11619-Typo_Blk/dp/B079MBFH5V/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-275,Wildcraft 35 ltrs (19 Cms) Casual Backpack(11619-Typo_Blk_Black),"1,494",4.1 out of 5 stars,415
https://www.amazon.in/HYDER-Unisex-Multi-functional-Laptop-Backpack/dp/B0CCKXQNXJ/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-276,"HYDER Peak Black 35L Unisex Multi-functional Laptop Bag/Backpack for Men and Women - Perfect Bags for College, School, and Business Travel with Padded Sleeve For Laptops Protection",720,5.0 out of 5 stars,1
https://www.amazon.in/Skybags-Ltrs-Cms-Backpack-Lpbpbn1Eblu_Blue/dp/B0B3Y27TYX/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-277,Skybags Unisex Beatle Nxt Laptop Backpack (E) Blue,"1,015",3.8 out of 5 stars,156
https://www.amazon.in/Tommy-Hilfiger-Horizon-Polyester-Backpack/dp/B09X35VL4L/ref=sr_1_278?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-278,Tommy Hilfiger Horizon Plus Polyester 21L Laptop Backpack For Unisex - Blue+White,"1,499",4.1 out of 5 stars,17
https://www.amazon.in/Red-Lemon-Unisex-adult-Waterproof-Charging/dp/B09VGNTDRZ/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-279,Red Lemon Medium Size Unisex Adult Bange Series Rhombus Shell Design Waterproof Sling Bag With Usb Charging,"1,847",4.2 out of 5 stars,105
https://www.amazon.in/amazon-basics-Backpack-Anti-Theft-Charging/dp/B0C8NT6GMJ/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-280,"amazon basics Laptop Bag/Office/College Backpack for 15.6 inch laptop, Anti-Theft Design, USB Charging Port (18 L)",719,4.6 out of 5 stars,175
https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-281,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8 out of 5 stars,"1,232"
https://www.amazon.in/MOKOBARA-Aviator-Backpack-Water-Resistant-Luggage/dp/B0CH3K91HB/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-282,"MOKOBARA The Aviator Backpack, Water-Resistant 15"" Laptop Bag with Luggage Sleeve for Work, Travel, and Daily Use - Suitable for Men and Women","2,999",5.0 out of 5 stars,1
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE3ODU3MzQ5NjA4NjU2OjE2OTc3MTkxNDM6c3BfbXRmOjIwMTUzNDg4NTc5Nzk4OjowOjo&url=%2FRed-Lemon-Traveller-Travelling-multipurpose%2Fdp%2FB0BMXPGXTS%2Fref%3Dsr_1_283_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719143%26sprefix%3Dba%252Caps%252C283%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Red Lemon BANGE Swiss Traveller Laptop Backpack for Men, Business Travelling Backpacks with USB Charger Port, Weekender Carry-On Luggage Backpack multipurpose backpacks for men","4,597",4.5 out of 5 stars,45
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE3ODU3MzQ5NjA4NjU2OjE2OTc3MTkxNDM6c3BfbXRmOjMwMDA2NDY4MjkyOTAzMjo6MDo6&url=%2FOGIO-Alpha-Backpack-Sage-Liter%2Fdp%2FB09TQJHJY1%2Fref%3Dsr_1_284_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719143%26sprefix%3Dba%252Caps%252C283%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,OGIO Alpha + Backpack,"11,992",4.6 out of 5 stars,14
https://www.amazon.in/DARK-HORSE-Briefcase-Messenger-Compartment/dp/B0BJZF92F6/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-285,"DARK HORSE Laptop Bag Leather Briefcase 15.6 Inch Messenger Bag Satchel for Men, Padded Laptop Compartment 12 Liters , Water Resistant Shoulder Bag with Strap, Durable Office Bag, for Laptop",799,4.0 out of 5 stars,153
https://www.amazon.in/Glowic-Grocery-Shoulder-Handbags-College/dp/B0CGK13VC7/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-286,"Glowic Canvas Grocery, Travel, Beach | Shoulder Handbags Women, College Bags for Girls Stylish Trendy(WBAG-83) (Cream)",529,3.4 out of 5 stars,36
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-287,Amazon Basics Laptop Backpack,599,4.2 out of 5 stars,642
https://www.amazon.in/Half-Moon-Maverick-Spacious-Compartment/dp/B0C16VZCK7/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-288,"Half Moon Maverick 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment, Multiple Pockets & Rain Cover",549,3.7 out of 5 stars,68
https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-289,Gear Workspace 18L Small Water Resistant Laptop Bag/Backpack/Office Bag/Briefcase for Men/Women-Black,819,4.2 out of 5 stars,362
https://www.amazon.in/Skybags-LAPTOP-BACKPACK-BLACK-NAVY/dp/B0CJ3K6CGP/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-290,Skybags EVO LAPTOP BACKPACK BLACK & NAVY,699,0,0
https://www.amazon.in/FLYNGO-Insulated-School-Tiffine-Storage/dp/B0CJR5Z3ZB/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-291,"FLYNGO Insulated Lunch Bag for Kids School, Men, Women Office, Travel Tiffine Pouch for Lunch Box, Heat&Cold Insulated Storage Bag (Blue Leaf)",245,4.8 out of 5 stars,26
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QBD333/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1697719143&sprefix=ba%2Caps%2C283&sr=8-292,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"1,299",4.5 out of 5 stars,"4,533"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE3ODU3MzQ5NjA4NjU2OjE2OTc3MTkxNDM6c3BfYnRmOjMwMDA3MjA4NzE0NjMzMjo6MDo6&url=%2FCOSMUS-Casual-College-Backpack-Compartment%2Fdp%2FB0CKXBKJB9%2Fref%3Dsr_1_293_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719143%26sprefix%3Dba%252Caps%252C283%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,COSMUS RIPON Casual Travel College Laptop Backpack Dual Compartment 24 litres Bag,"1,499",0,0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE3ODU3MzQ5NjA4NjU2OjE2OTc3MTkxNDM6c3BfYnRmOjMwMDA1NTkzMjg1NTczMjo6MDo6&url=%2FPinklips-Shopping-Blackpink-Laptop-Backpack%2Fdp%2FB0B7DL5GMY%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719143%26sprefix%3Dba%252Caps%252C283%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Pinklips Shopping korean band boys girls Theme Fan Art Laptop Bag Casual School Backpack (COMBO OF 3-SIZE BAGS) - PINKBAGS_777 (Standard),"1,499",3.8 out of 5 stars,44
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY4Njk5NTc4MzE0NjU2OjE2OTc3MTkxODU6c3BfYXRmX25leHQ6MzAwMDA2MjM5NjE0OTMyOjowOjo&url=%2FCROSS-EFFECT-Laptop-College-Charging%2Fdp%2FB0C1XHXSZJ%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719185%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,CROSS EFFECT Laptop Bag,599,3.6 out of 5 stars,28
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY4Njk5NTc4MzE0NjU2OjE2OTc3MTkxODU6c3BfYXRmX25leHQ6MzAwMDE0OTMxNDg0NzMyOjowOjo&url=%2FSTRABO-Defender-Laptop-weight-resistant%2Fdp%2FB0C9H8W6K6%2Fref%3Dsr_1_290_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719185%26sprefix%3Dba%252Caps%252C283%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"STRABO Defender Laptop Bag, Light weight & Water resistant - Color Olive 35L, Unisex Bag",999,4.5 out of 5 stars,25
https://www.amazon.in/Skybags-Ltrs-Cms-Backpack-Lpbpbn1Eblu_Blue/dp/B0B3Y27TYX/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-291,Skybags Unisex Beatle Nxt Laptop Backpack (E) Blue,"1,015",3.8 out of 5 stars,156
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-292,Amazon Basics Laptop Backpack,599,4.2 out of 5 stars,642
https://www.amazon.in/Red-Lemon-Unisex-adult-Waterproof-Charging/dp/B09VGNTDRZ/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-293,Red Lemon Medium Size Unisex Adult Bange Series Rhombus Shell Design Waterproof Sling Bag With Usb Charging,"1,847",4.2 out of 5 stars,105
https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-294,Gear Workspace 18L Small Water Resistant Laptop Bag/Backpack/Office Bag/Briefcase for Men/Women-Black,819,4.2 out of 5 stars,362
https://www.amazon.in/FLYNGO-Insulated-School-Tiffine-Storage/dp/B0CJR5Z3ZB/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-295,"FLYNGO Insulated Lunch Bag for Kids School, Men, Women Office, Travel Tiffine Pouch for Lunch Box, Heat&Cold Insulated Storage Bag (Blue Leaf)",245,4.8 out of 5 stars,26
https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QBD333/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-296,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),"1,299",4.5 out of 5 stars,"4,533"
https://www.amazon.in/Amazon-Brand-Reusable-Eco-Friendly-Multi-Purpose/dp/B08TTMMGYT/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-297,"Amazon Brand – Eono Reusable Tote Bags, 100% Organic Cotton Shopping/Grocery Bag, Multi-Purpose Bag, Sturdy Canvas Bag With 15kgs Capacity, Single Pack (Good Vibes)",179,3.8 out of 5 stars,"1,232"
https://www.amazon.in/Arctic-Fox-Laptop-Backpack-Inches/dp/B0CF8TX5GG/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-298,Arctic Fox Port BP Laptop Backpack (Grey) | 15.5 Inches Laptop Bag for Men and Women,599,0,0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY4Njk5NTc4MzE0NjU2OjE2OTc3MTkxODU6c3BfbXRmOjMwMDA3NjE2OTI3ODMzMjo6MDo6&url=%2FAmic-Backpack-Metallic-Handcrafted-Leather%2Fdp%2FB0CG3J1JHW%2Fref%3Dsr_1_299_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719185%26sprefix%3Dba%252Caps%252C283%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Amic Bags Small 18 L Laptop Backpack Jagaur Black Unisex Jute Handcrafted Vegan Leather Classic (Jagaur) (Black),"2,199",0,0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY4Njk5NTc4MzE0NjU2OjE2OTc3MTkxODU6c3BfbXRmOjIwMTI2MDc2NDA1NTk4OjowOjo&url=%2FSwiss-Military-Backpack-Trolley-Suitcase%2Fdp%2FB0BTDN823G%2Fref%3Dsr_1_300_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719185%26sprefix%3Dba%252Caps%252C283%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA9XP90DC1X0F8,"Swiss Military Soft Sided Laptop Roller Case with Backpack, Trolley Suitcase 32 Liters Black Color, LTB7 and LBP58","4,789",3.4 out of 5 stars,39
https://www.amazon.in/Glowic-Grocery-Shoulder-Handbags-College/dp/B0CGK13VC7/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-301,"Glowic Canvas Grocery, Travel, Beach | Shoulder Handbags Women, College Bags for Girls Stylish Trendy(WBAG-83) (Cream)",529,3.4 out of 5 stars,36
https://www.amazon.in/Dyazo-Business-Backpack-Resistant-laptops/dp/B0BRKBKKLY/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-302,Dyazo 30 L Slim Business Laptop Backpack Casual Design Water Resistant Backpack for laptops for 15.6 inch laptop (Black),569,4.1 out of 5 stars,127
https://www.amazon.in/Half-Moon-Maverick-Spacious-Compartment/dp/B0C16VZCK7/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-303,"Half Moon Maverick 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment, Multiple Pockets & Rain Cover",549,3.7 out of 5 stars,68
https://www.amazon.in/Skybags-LAPTOP-BACKPACK-BLACK-NAVY/dp/B0CJ3K6CGP/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-304,Skybags EVO LAPTOP BACKPACK BLACK & NAVY,699,0,0
https://www.amazon.in/ADISA-laptop-backpack-office-college/dp/B0C9WBM14V/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-305,ADISA 32L block laptop backpack office bag college travel back pack,469,3.3 out of 5 stars,4
https://www.amazon.in/Purple-Tree-Handcrafted-Shoulder-Oversized/dp/B0C7CXQVRX/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-306,"The Purple Tree Handcrafted Women's Tote Bag with Vegan Leather Handles & Indian Prints, Shoulder Tote Bag and Handbag for Office and College (Pack of 1)",899,3.9 out of 5 stars,82
https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-307,"Half Moon Curiosity 35L Water Resistant 15.6"" Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Slim Durable Backpack",689,3.8 out of 5 stars,199
https://www.amazon.in/HYDER-Gamepad-Waterproof-Backpack-Everyday/dp/B0BR3KK8TR/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1697719185&sprefix=ba%2Caps%2C283&sr=8-308,"HYDER 35L Latest And Trendy Stylish Waterproof College/Casual/School Bag/Backpack For Kids, Boys, Girls, Men And Women | Best Bags For Everyday Use",704,4.2 out of 5 stars,217
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY4Njk5NTc4MzE0NjU2OjE2OTc3MTkxODU6c3BfYnRmOjIwMDQxNjg0MDc3MjA2OjowOjo&url=%2FCOSMUS-WEBSTAR-LAPTOP-BACKPACK-BAGPACK%2Fdp%2FB08D7DFBYP%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719185%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,COSMUS WEBSTAR 45 CM LAPTOP BACKPACK 35 LTRS LARGE SCHOOL BAG/TRAVEL BAGPACK (GREY),"1,119",4.2 out of 5 stars,796
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY4Njk5NTc4MzE0NjU2OjE2OTc3MTkxODU6c3BfYnRmOjMwMDA3MzI5MDYyOTAzMjo6MDo6&url=%2FWILDOUS-Ressistance-Casual-Backpack-collage%2Fdp%2FB0CKMWGPTW%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697719185%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WILDOUS Retro 32 liter Water Ressistance 15,6 Inch Casual Laptop Backpack, Travel, collage, work for Men and Women","1,183",0,0
